Source;Target;Type;Weight
181;802;undirected;1
499;538;undirected;1
499;802;undirected;1
538;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;538;undirected;1
165;802;undirected;1
181;499;undirected;1
181;538;undirected;1
181;802;undirected;1
499;538;undirected;1
499;802;undirected;1
538;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;538;undirected;1
165;802;undirected;1
181;499;undirected;1
181;538;undirected;1
181;802;undirected;1
499;538;undirected;1
499;802;undirected;1
538;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;802;undirected;1
181;499;undirected;1
181;802;undirected;1
499;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;802;undirected;1
181;499;undirected;1
181;802;undirected;1
499;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;802;undirected;1
181;499;undirected;1
181;802;undirected;1
499;802;undirected;1
165;181;undirected;1
165;538;undirected;1
165;802;undirected;1
181;538;undirected;1
181;802;undirected;1
538;802;undirected;1
166;166;undirected;1
166;166;undirected;1
166;166;undirected;1
166;166;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;167;undirected;1
167;193;undirected;1
167;271;undirected;1
167;314;undirected;1
193;271;undirected;1
193;314;undirected;1
271;314;undirected;1
167;232;undirected;1
167;318;undirected;1
167;405;undirected;1
232;318;undirected;1
232;405;undirected;1
318;405;undirected;1
167;232;undirected;1
167;404;undirected;1
167;405;undirected;1
232;404;undirected;1
232;405;undirected;1
404;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
232;405;undirected;1
167;313;undirected;1
167;314;undirected;1
167;405;undirected;1
167;794;undirected;1
313;314;undirected;1
313;405;undirected;1
313;794;undirected;1
314;405;undirected;1
314;794;undirected;1
405;794;undirected;1
167;314;undirected;1
167;318;undirected;1
167;318;undirected;1
167;388;undirected;1
167;388;undirected;1
167;404;undirected;1
388;404;undirected;1
167;403;undirected;1
167;404;undirected;1
403;404;undirected;1
167;404;undirected;1
167;404;undirected;1
167;404;undirected;1
167;404;undirected;1
167;404;undirected;1
167;404;undirected;1
167;405;undirected;1
404;405;undirected;1
167;404;undirected;1
167;405;undirected;1
404;405;undirected;1
167;404;undirected;1
167;405;undirected;1
404;405;undirected;1
167;404;undirected;1
167;543;undirected;1
404;543;undirected;1
167;405;undirected;1
167;588;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;658;undirected;1
167;666;undirected;1
658;666;undirected;1
168;281;undirected;1
169;169;undirected;1
169;169;undirected;1
169;169;undirected;1
169;180;undirected;1
169;757;undirected;1
180;757;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
170;170;undirected;1
172;232;undirected;1
173;173;undirected;1
173;173;undirected;1
173;173;undirected;1
174;174;undirected;1
174;174;undirected;1
175;175;undirected;1
176;176;undirected;1
177;188;undirected;1
177;381;undirected;1
177;539;undirected;1
177;797;undirected;1
177;814;undirected;1
188;381;undirected;1
188;539;undirected;1
188;797;undirected;1
188;814;undirected;1
381;539;undirected;1
381;797;undirected;1
381;814;undirected;1
539;797;undirected;1
539;814;undirected;1
797;814;undirected;1
178;536;undirected;1
178;568;undirected;1
536;568;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
178;178;undirected;1
148;178;undirected;1
148;189;undirected;1
178;189;undirected;1
148;178;undirected;1
148;830;undirected;1
178;830;undirected;1
189;830;undirected;1
178;189;undirected;1
178;189;undirected;1
178;189;undirected;1
178;189;undirected;1
178;189;undirected;1
178;254;undirected;1
189;254;undirected;1
178;189;undirected;1
178;434;undirected;1
189;434;undirected;1
178;189;undirected;1
178;448;undirected;1
189;448;undirected;1
178;189;undirected;1
178;448;undirected;1
189;448;undirected;1
178;189;undirected;1
178;449;undirected;1
178;745;undirected;1
189;449;undirected;1
189;745;undirected;1
449;745;undirected;1
178;189;undirected;1
178;536;undirected;1
178;638;undirected;1
178;694;undirected;1
189;536;undirected;1
189;638;undirected;1
189;694;undirected;1
536;638;undirected;1
536;694;undirected;1
638;694;undirected;1
178;208;undirected;1
178;353;undirected;1
178;419;undirected;1
178;812;undirected;1
208;353;undirected;1
208;419;undirected;1
208;812;undirected;1
353;419;undirected;1
353;812;undirected;1
419;812;undirected;1
178;226;undirected;1
178;504;undirected;1
178;656;undirected;1
178;791;undirected;1
226;504;undirected;1
226;656;undirected;1
226;791;undirected;1
504;656;undirected;1
504;791;undirected;1
656;791;undirected;1
178;230;undirected;1
178;583;undirected;1
178;587;undirected;1
178;605;undirected;1
178;830;undirected;1
230;583;undirected;1
230;587;undirected;1
230;605;undirected;1
230;830;undirected;1
583;587;undirected;1
583;605;undirected;1
583;830;undirected;1
587;605;undirected;1
587;830;undirected;1
605;830;undirected;1
178;254;undirected;1
178;254;undirected;1
178;404;undirected;1
178;405;undirected;1
404;405;undirected;1
178;405;undirected;1
178;580;undirected;1
405;580;undirected;1
178;474;undirected;1
178;474;undirected;1
178;474;undirected;1
178;474;undirected;1
178;474;undirected;1
178;474;undirected;1
178;474;undirected;1
178;536;undirected;1
178;536;undirected;1
178;536;undirected;1
178;536;undirected;1
178;568;undirected;1
536;568;undirected;1
178;536;undirected;1
178;568;undirected;1
536;568;undirected;1
178;568;undirected;1
178;583;undirected;1
178;740;undirected;1
583;740;undirected;1
178;610;undirected;1
179;536;undirected;1
182;277;undirected;1
182;632;undirected;1
277;632;undirected;1
182;622;undirected;1
182;632;undirected;1
622;632;undirected;1
182;632;undirected;1
182;632;undirected;1
182;632;undirected;1
182;632;undirected;1
183;183;undirected;1
183;183;undirected;1
183;183;undirected;1
183;183;undirected;1
184;184;undirected;1
185;185;undirected;1
186;186;undirected;1
186;186;undirected;1
186;186;undirected;1
186;186;undirected;1
186;186;undirected;1
186;186;undirected;1
186;186;undirected;1
186;186;undirected;1
187;187;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;188;undirected;1
188;300;undirected;1
188;489;undirected;1
300;489;undirected;1
188;381;undirected;1
188;489;undirected;1
188;489;undirected;1
188;489;undirected;1
188;576;undirected;1
489;576;undirected;1
188;557;undirected;1
188;792;undirected;1
557;792;undirected;1
188;658;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;189;undirected;1
189;410;undirected;1
189;634;undirected;1
410;634;undirected;1
189;419;undirected;1
189;791;undirected;1
419;791;undirected;1
189;442;undirected;1
189;566;undirected;1
442;566;undirected;1
189;451;undirected;1
189;583;undirected;1
451;583;undirected;1
189;458;undirected;1
189;583;undirected;1
189;791;undirected;1
189;853;undirected;1
190;190;undirected;1
191;834;undirected;1
195;195;undirected;1
195;274;undirected;1
195;274;undirected;1
196;196;undirected;1
196;196;undirected;1
196;196;undirected;1
196;196;undirected;1
196;196;undirected;1
200;506;undirected;1
200;631;undirected;1
506;631;undirected;1
201;201;undirected;1
202;202;undirected;1
203;203;undirected;1
203;203;undirected;1
204;204;undirected;1
205;205;undirected;1
205;205;undirected;1
205;205;undirected;1
206;206;undirected;1
206;206;undirected;1
206;206;undirected;1
206;206;undirected;1
206;206;undirected;1
206;404;undirected;1
206;532;undirected;1
404;532;undirected;1
207;207;undirected;1
208;208;undirected;1
209;209;undirected;1
209;209;undirected;1
209;258;undirected;1
209;258;undirected;1
209;258;undirected;1
209;850;undirected;1
210;321;undirected;1
211;858;undirected;1
213;213;undirected;1
214;632;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;215;undirected;1
215;494;undirected;1
215;582;undirected;1
217;217;undirected;1
217;217;undirected;1
218;407;undirected;1
218;429;undirected;1
218;498;undirected;1
218;592;undirected;1
218;658;undirected;1
407;429;undirected;1
407;498;undirected;1
407;592;undirected;1
407;658;undirected;1
429;498;undirected;1
429;592;undirected;1
429;658;undirected;1
498;592;undirected;1
498;658;undirected;1
592;658;undirected;1
220;419;undirected;1
220;791;undirected;1
419;791;undirected;1
221;221;undirected;1
223;274;undirected;1
223;274;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;224;undirected;1
224;621;undirected;1
224;678;undirected;1
621;678;undirected;1
224;706;undirected;1
224;706;undirected;1
224;317;undirected;1
224;372;undirected;1
317;372;undirected;1
225;225;undirected;1
226;226;undirected;1
226;226;undirected;1
227;227;undirected;1
227;227;undirected;1
228;329;undirected;1
228;658;undirected;1
228;860;undirected;1
329;658;undirected;1
329;860;undirected;1
658;860;undirected;1
229;229;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;232;undirected;1
232;234;undirected;1
232;243;undirected;1
232;243;undirected;1
232;536;undirected;1
243;536;undirected;1
232;287;undirected;1
232;405;undirected;1
232;405;undirected;1
232;468;undirected;1
232;472;undirected;1
232;580;undirected;1
232;806;undirected;1
405;468;undirected;1
405;472;undirected;1
405;580;undirected;1
405;806;undirected;1
468;472;undirected;1
468;580;undirected;1
468;806;undirected;1
472;580;undirected;1
472;806;undirected;1
580;806;undirected;1
232;444;undirected;1
232;626;undirected;1
444;626;undirected;1
232;501;undirected;1
232;804;undirected;1
232;806;undirected;1
501;804;undirected;1
501;806;undirected;1
804;806;undirected;1
232;536;undirected;1
232;658;undirected;1
232;710;undirected;1
232;738;undirected;1
232;782;undirected;1
233;233;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
234;234;undirected;1
235;668;undirected;1
235;699;undirected;1
236;236;undirected;1
238;238;undirected;1
239;239;undirected;1
239;239;undirected;1
239;308;undirected;1
239;786;undirected;1
239;239;undirected;1
240;598;undirected;1
241;241;undirected;1
242;242;undirected;1
244;280;undirected;1
244;658;undirected;1
244;665;undirected;1
280;658;undirected;1
280;665;undirected;1
658;665;undirected;1
244;485;undirected;1
244;485;undirected;1
244;658;undirected;1
485;658;undirected;1
245;324;undirected;1
246;246;undirected;1
246;246;undirected;1
247;247;undirected;1
247;308;undirected;1
247;565;undirected;1
247;786;undirected;1
308;565;undirected;1
308;786;undirected;1
565;786;undirected;1
248;328;undirected;1
249;249;undirected;1
250;250;undirected;1
250;250;undirected;1
250;250;undirected;1
250;250;undirected;1
250;250;undirected;1
250;731;undirected;1
251;251;undirected;1
251;251;undirected;1
252;252;undirected;1
252;252;undirected;1
252;252;undirected;1
252;252;undirected;1
252;252;undirected;1
253;253;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;254;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
254;536;undirected;1
254;536;undirected;1
254;536;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;536;undirected;1
254;568;undirected;1
536;568;undirected;1
254;562;undirected;1
254;742;undirected;1
255;255;undirected;1
255;255;undirected;1
255;255;undirected;1
255;630;undirected;1
255;746;undirected;1
255;798;undirected;1
630;746;undirected;1
630;798;undirected;1
746;798;undirected;1
256;256;undirected;1
256;256;undirected;1
259;259;undirected;1
259;259;undirected;1
259;702;undirected;1
259;702;undirected;1
259;702;undirected;1
260;260;undirected;1
261;261;undirected;1
261;261;undirected;1
262;262;undirected;1
263;263;undirected;1
264;264;undirected;1
265;326;undirected;1
265;467;undirected;1
265;468;undirected;1
265;487;undirected;1
265;561;undirected;1
265;763;undirected;1
265;842;undirected;1
326;467;undirected;1
326;468;undirected;1
326;487;undirected;1
326;561;undirected;1
326;763;undirected;1
326;842;undirected;1
467;468;undirected;1
467;487;undirected;1
467;561;undirected;1
467;763;undirected;1
467;842;undirected;1
468;487;undirected;1
468;561;undirected;1
468;763;undirected;1
468;842;undirected;1
487;561;undirected;1
487;763;undirected;1
487;842;undirected;1
561;763;undirected;1
561;842;undirected;1
763;842;undirected;1
265;468;undirected;1
266;266;undirected;1
266;266;undirected;1
267;684;undirected;1
267;690;undirected;1
269;690;undirected;1
270;270;undirected;1
270;270;undirected;1
270;270;undirected;1
272;290;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;404;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;274;undirected;1
274;660;undirected;1
274;715;undirected;1
274;715;undirected;1
274;715;undirected;1
274;787;undirected;1
281;281;undirected;1
281;281;undirected;1
281;281;undirected;1
281;281;undirected;1
281;281;undirected;1
282;282;undirected;1
283;283;undirected;1
284;284;undirected;1
285;404;undirected;1
285;404;undirected;1
285;748;undirected;1
404;748;undirected;1
286;286;undirected;1
288;288;undirected;1
288;288;undirected;1
289;289;undirected;1
291;291;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;293;undirected;1
293;340;undirected;1
293;493;undirected;1
293;512;undirected;1
293;813;undirected;1
340;493;undirected;1
340;512;undirected;1
340;813;undirected;1
493;512;undirected;1
493;813;undirected;1
512;813;undirected;1
294;636;undirected;1
294;636;undirected;1
295;295;undirected;1
295;295;undirected;1
295;641;undirected;1
296;296;undirected;1
298;298;undirected;1
299;299;undirected;1
299;299;undirected;1
301;301;undirected;1
302;302;undirected;1
302;302;undirected;1
304;304;undirected;1
305;305;undirected;1
306;307;undirected;1
307;307;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;308;undirected;1
308;404;undirected;1
308;529;undirected;1
308;698;undirected;1
404;529;undirected;1
404;698;undirected;1
529;698;undirected;1
308;696;undirected;1
310;315;undirected;1
311;613;undirected;1
312;312;undirected;1
312;312;undirected;1
312;312;undirected;1
312;312;undirected;1
312;312;undirected;1
312;315;undirected;1
312;703;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
314;314;undirected;1
315;315;undirected;1
315;315;undirected;1
315;315;undirected;1
315;679;undirected;1
315;759;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;658;undirected;1
319;319;undirected;1
321;321;undirected;1
321;321;undirected;1
321;321;undirected;1
321;321;undirected;1
321;321;undirected;1
321;321;undirected;1
321;321;undirected;1
321;321;undirected;1
321;837;undirected;1
322;322;undirected;1
323;323;undirected;1
323;323;undirected;1
323;323;undirected;1
324;324;undirected;1
324;324;undirected;1
324;324;undirected;1
324;324;undirected;1
324;324;undirected;1
325;325;undirected;1
327;681;undirected;1
330;514;undirected;1
331;331;undirected;1
332;332;undirected;1
332;332;undirected;1
332;332;undirected;1
332;617;undirected;1
333;333;undirected;1
336;336;undirected;1
338;717;undirected;1
339;816;undirected;1
340;340;undirected;1
340;340;undirected;1
340;340;undirected;1
340;340;undirected;1
340;340;undirected;1
340;340;undirected;1
340;340;undirected;1
341;341;undirected;1
342;342;undirected;1
342;342;undirected;1
342;342;undirected;1
343;343;undirected;1
344;344;undirected;1
344;344;undirected;1
344;344;undirected;1
344;344;undirected;1
344;344;undirected;1
344;344;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;345;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;404;undirected;1
345;529;undirected;1
404;529;undirected;1
346;346;undirected;1
347;347;undirected;1
347;347;undirected;1
348;348;undirected;1
349;349;undirected;1
351;351;undirected;1
352;504;undirected;1
352;644;undirected;1
352;742;undirected;1
352;791;undirected;1
504;644;undirected;1
504;742;undirected;1
504;791;undirected;1
644;742;undirected;1
644;791;undirected;1
742;791;undirected;1
355;355;undirected;1
356;356;undirected;1
358;358;undirected;1
359;541;undirected;1
360;830;undirected;1
361;361;undirected;1
362;362;undirected;1
363;363;undirected;1
364;364;undirected;1
365;365;undirected;1
365;365;undirected;1
366;366;undirected;1
367;367;undirected;1
367;367;undirected;1
367;715;undirected;1
367;787;undirected;1
715;787;undirected;1
368;368;undirected;1
369;807;undirected;1
370;371;undirected;1
373;373;undirected;1
375;375;undirected;1
377;377;undirected;1
377;377;undirected;1
378;808;undirected;1
380;380;undirected;1
382;705;undirected;1
383;630;undirected;1
383;630;undirected;1
384;384;undirected;1
385;385;undirected;1
386;506;undirected;1
387;387;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;388;undirected;1
388;404;undirected;1
388;405;undirected;1
388;571;undirected;1
388;404;undirected;1
389;389;undirected;1
390;390;undirected;1
390;800;undirected;1
391;391;undirected;1
392;392;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
394;555;undirected;1
394;583;undirected;1
394;684;undirected;1
394;830;undirected;1
394;853;undirected;1
555;583;undirected;1
555;684;undirected;1
555;830;undirected;1
555;853;undirected;1
583;684;undirected;1
583;830;undirected;1
583;853;undirected;1
684;830;undirected;1
684;853;undirected;1
830;853;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;395;undirected;1
395;419;undirected;1
395;504;undirected;1
395;791;undirected;1
419;504;undirected;1
419;791;undirected;1
504;791;undirected;1
395;436;undirected;1
395;766;undirected;1
395;800;undirected;1
436;766;undirected;1
436;800;undirected;1
766;800;undirected;1
395;766;undirected;1
395;800;undirected;1
766;800;undirected;1
395;800;undirected;1
397;397;undirected;1
397;397;undirected;1
399;403;undirected;1
399;403;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;400;undirected;1
400;430;undirected;1
400;430;undirected;1
400;430;undirected;1
400;565;undirected;1
400;593;undirected;1
565;593;undirected;1
401;401;undirected;1
401;401;undirected;1
402;251;undirected;1
403;403;undirected;1
403;403;undirected;1
403;403;undirected;1
403;403;undirected;1
403;404;undirected;1
403;504;undirected;1
403;800;undirected;1
504;800;undirected;1
403;529;undirected;1
403;543;undirected;1
403;543;undirected;1
403;543;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;404;undirected;1
404;405;undirected;1
404;405;undirected;1
404;405;undirected;1
404;405;undirected;1
404;405;undirected;1
404;405;undirected;1
404;405;undirected;1
404;405;undirected;1
