Source;Target;Type;Weight
259;789;undirected;1
260;261;undirected;1
260;789;undirected;1
261;789;undirected;1
256;259;undirected;1
256;260;undirected;1
256;261;undirected;1
256;789;undirected;1
259;260;undirected;1
259;261;undirected;1
259;789;undirected;1
260;261;undirected;1
260;789;undirected;1
261;789;undirected;1
256;259;undirected;1
256;260;undirected;1
256;261;undirected;1
256;789;undirected;1
259;260;undirected;1
259;261;undirected;1
259;789;undirected;1
260;261;undirected;1
260;789;undirected;1
261;789;undirected;1
256;259;undirected;1
256;260;undirected;1
256;789;undirected;1
259;260;undirected;1
259;789;undirected;1
260;789;undirected;1
256;259;undirected;1
256;260;undirected;1
256;789;undirected;1
259;260;undirected;1
259;789;undirected;1
260;789;undirected;1
256;259;undirected;1
256;260;undirected;1
256;789;undirected;1
259;260;undirected;1
259;789;undirected;1
260;789;undirected;1
256;259;undirected;1
256;261;undirected;1
256;789;undirected;1
259;261;undirected;1
259;789;undirected;1
261;789;undirected;1
262;262;undirected;1
262;262;undirected;1
262;262;undirected;1
262;262;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;8;undirected;1
8;263;undirected;1
8;264;undirected;1
8;267;undirected;1
263;264;undirected;1
263;267;undirected;1
264;267;undirected;1
8;62;undirected;1
8;265;undirected;1
8;268;undirected;1
62;265;undirected;1
62;268;undirected;1
265;268;undirected;1
8;62;undirected;1
8;16;undirected;1
8;268;undirected;1
62;16;undirected;1
62;268;undirected;1
16;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;62;undirected;1
8;268;undirected;1
62;268;undirected;1
8;266;undirected;1
8;267;undirected;1
8;268;undirected;1
8;790;undirected;1
266;267;undirected;1
266;268;undirected;1
266;790;undirected;1
267;268;undirected;1
267;790;undirected;1
268;790;undirected;1
8;267;undirected;1
8;265;undirected;1
8;265;undirected;1
8;269;undirected;1
8;269;undirected;1
8;16;undirected;1
269;16;undirected;1
8;270;undirected;1
8;16;undirected;1
270;16;undirected;1
8;16;undirected;1
8;16;undirected;1
8;16;undirected;1
8;16;undirected;1
8;16;undirected;1
8;16;undirected;1
8;268;undirected;1
16;268;undirected;1
8;16;undirected;1
8;268;undirected;1
16;268;undirected;1
8;16;undirected;1
8;268;undirected;1
16;268;undirected;1
8;16;undirected;1
8;553;undirected;1
16;553;undirected;1
8;268;undirected;1
8;9;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;161;undirected;1
8;618;undirected;1
161;618;undirected;1
271;384;undirected;1
208;208;undirected;1
208;208;undirected;1
208;208;undirected;1
208;272;undirected;1
208;664;undirected;1
272;664;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
273;273;undirected;1
274;62;undirected;1
275;275;undirected;1
275;275;undirected;1
275;275;undirected;1
276;276;undirected;1
276;276;undirected;1
231;231;undirected;1
277;277;undirected;1
278;279;undirected;1
278;280;undirected;1
278;281;undirected;1
278;282;undirected;1
278;791;undirected;1
279;280;undirected;1
279;281;undirected;1
279;282;undirected;1
279;791;undirected;1
280;281;undirected;1
280;282;undirected;1
280;791;undirected;1
281;282;undirected;1
281;791;undirected;1
282;791;undirected;1
48;106;undirected;1
48;571;undirected;1
106;571;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
48;48;undirected;1
239;48;undirected;1
239;78;undirected;1
48;78;undirected;1
239;48;undirected;1
239;469;undirected;1
48;469;undirected;1
78;469;undirected;1
48;78;undirected;1
48;78;undirected;1
48;78;undirected;1
48;78;undirected;1
48;78;undirected;1
48;72;undirected;1
78;72;undirected;1
48;78;undirected;1
48;792;undirected;1
78;792;undirected;1
48;78;undirected;1
48;504;undirected;1
78;504;undirected;1
48;78;undirected;1
48;504;undirected;1
78;504;undirected;1
48;78;undirected;1
48;283;undirected;1
48;793;undirected;1
78;283;undirected;1
78;793;undirected;1
283;793;undirected;1
48;78;undirected;1
48;106;undirected;1
48;284;undirected;1
48;794;undirected;1
78;106;undirected;1
78;284;undirected;1
78;794;undirected;1
106;284;undirected;1
106;794;undirected;1
284;794;undirected;1
48;285;undirected;1
48;286;undirected;1
48;150;undirected;1
48;795;undirected;1
285;286;undirected;1
285;150;undirected;1
285;795;undirected;1
286;150;undirected;1
286;795;undirected;1
150;795;undirected;1
48;287;undirected;1
48;288;undirected;1
48;289;undirected;1
48;683;undirected;1
287;288;undirected;1
287;289;undirected;1
287;683;undirected;1
288;289;undirected;1
288;683;undirected;1
289;683;undirected;1
48;290;undirected;1
48;142;undirected;1
48;291;undirected;1
48;292;undirected;1
48;469;undirected;1
290;142;undirected;1
290;291;undirected;1
290;292;undirected;1
290;469;undirected;1
142;291;undirected;1
142;292;undirected;1
142;469;undirected;1
291;292;undirected;1
291;469;undirected;1
292;469;undirected;1
48;72;undirected;1
48;72;undirected;1
48;16;undirected;1
48;268;undirected;1
16;268;undirected;1
48;268;undirected;1
48;344;undirected;1
268;344;undirected;1
48;49;undirected;1
48;49;undirected;1
48;49;undirected;1
48;49;undirected;1
48;49;undirected;1
48;49;undirected;1
48;49;undirected;1
48;106;undirected;1
48;106;undirected;1
48;106;undirected;1
48;106;undirected;1
48;571;undirected;1
106;571;undirected;1
48;106;undirected;1
48;571;undirected;1
106;571;undirected;1
48;571;undirected;1
48;142;undirected;1
48;796;undirected;1
142;796;undirected;1
48;797;undirected;1
293;106;undirected;1
294;295;undirected;1
294;605;undirected;1
295;605;undirected;1
294;296;undirected;1
294;605;undirected;1
296;605;undirected;1
294;605;undirected;1
294;605;undirected;1
294;605;undirected;1
294;605;undirected;1
40;40;undirected;1
40;40;undirected;1
40;40;undirected;1
40;40;undirected;1
297;297;undirected;1
298;298;undirected;1
299;299;undirected;1
299;299;undirected;1
299;299;undirected;1
299;299;undirected;1
299;299;undirected;1
299;299;undirected;1
299;299;undirected;1
299;299;undirected;1
300;300;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;279;undirected;1
279;301;undirected;1
279;302;undirected;1
301;302;undirected;1
279;280;undirected;1
279;302;undirected;1
279;302;undirected;1
279;302;undirected;1
279;798;undirected;1
302;798;undirected;1
279;303;undirected;1
279;799;undirected;1
303;799;undirected;1
279;161;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;78;undirected;1
78;304;undirected;1
78;800;undirected;1
304;800;undirected;1
78;150;undirected;1
78;683;undirected;1
150;683;undirected;1
78;305;undirected;1
78;801;undirected;1
305;801;undirected;1
78;306;undirected;1
78;142;undirected;1
306;142;undirected;1
78;802;undirected;1
78;142;undirected;1
78;683;undirected;1
78;716;undirected;1
307;307;undirected;1
308;803;undirected;1
309;309;undirected;1
309;81;undirected;1
309;81;undirected;1
310;310;undirected;1
310;310;undirected;1
310;310;undirected;1
310;310;undirected;1
310;310;undirected;1
311;312;undirected;1
311;604;undirected;1
312;604;undirected;1
313;313;undirected;1
314;314;undirected;1
315;315;undirected;1
315;315;undirected;1
316;316;undirected;1
317;317;undirected;1
317;317;undirected;1
317;317;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;318;undirected;1
318;16;undirected;1
318;804;undirected;1
16;804;undirected;1
319;319;undirected;1
285;285;undirected;1
320;320;undirected;1
320;320;undirected;1
320;805;undirected;1
320;805;undirected;1
320;805;undirected;1
320;713;undirected;1
321;413;undirected;1
322;806;undirected;1
32;32;undirected;1
323;605;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;56;undirected;1
56;807;undirected;1
56;808;undirected;1
324;324;undirected;1
324;324;undirected;1
325;326;undirected;1
325;327;undirected;1
325;328;undirected;1
325;329;undirected;1
325;161;undirected;1
326;327;undirected;1
326;328;undirected;1
326;329;undirected;1
326;161;undirected;1
327;328;undirected;1
327;329;undirected;1
327;161;undirected;1
328;329;undirected;1
328;161;undirected;1
329;161;undirected;1
330;150;undirected;1
330;683;undirected;1
150;683;undirected;1
331;331;undirected;1
332;81;undirected;1
332;81;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;333;undirected;1
333;334;undirected;1
333;809;undirected;1
334;809;undirected;1
333;810;undirected;1
333;810;undirected;1
333;335;undirected;1
333;811;undirected;1
335;811;undirected;1
336;336;undirected;1
287;287;undirected;1
287;287;undirected;1
337;337;undirected;1
337;337;undirected;1
338;339;undirected;1
338;161;undirected;1
338;812;undirected;1
339;161;undirected;1
339;812;undirected;1
161;812;undirected;1
340;340;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;62;undirected;1
62;349;undirected;1
62;341;undirected;1
62;341;undirected;1
62;106;undirected;1
341;106;undirected;1
62;813;undirected;1
62;268;undirected;1
62;268;undirected;1
62;342;undirected;1
62;343;undirected;1
62;344;undirected;1
62;748;undirected;1
268;342;undirected;1
268;343;undirected;1
268;344;undirected;1
268;748;undirected;1
342;343;undirected;1
342;344;undirected;1
342;748;undirected;1
343;344;undirected;1
343;748;undirected;1
344;748;undirected;1
62;345;undirected;1
62;814;undirected;1
345;814;undirected;1
62;346;undirected;1
62;347;undirected;1
62;748;undirected;1
346;347;undirected;1
346;748;undirected;1
347;748;undirected;1
62;106;undirected;1
62;161;undirected;1
62;774;undirected;1
62;815;undirected;1
62;816;undirected;1
348;348;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
349;349;undirected;1
350;817;undirected;1
350;818;undirected;1
24;24;undirected;1
351;351;undirected;1
352;352;undirected;1
352;352;undirected;1
352;19;undirected;1
352;680;undirected;1
105;105;undirected;1
353;819;undirected;1
354;354;undirected;1
355;355;undirected;1
10;356;undirected;1
10;161;undirected;1
10;820;undirected;1
356;161;undirected;1
356;820;undirected;1
161;820;undirected;1
10;357;undirected;1
10;357;undirected;1
10;161;undirected;1
357;161;undirected;1
358;154;undirected;1
359;359;undirected;1
359;359;undirected;1
360;360;undirected;1
360;19;undirected;1
360;76;undirected;1
360;680;undirected;1
19;76;undirected;1
19;680;undirected;1
76;680;undirected;1
361;821;undirected;1
362;362;undirected;1
235;235;undirected;1
235;235;undirected;1
235;235;undirected;1
235;235;undirected;1
235;235;undirected;1
235;654;undirected;1
17;17;undirected;1
17;17;undirected;1
363;363;undirected;1
363;363;undirected;1
363;363;undirected;1
363;363;undirected;1
363;363;undirected;1
364;364;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;72;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;49;undirected;1
72;106;undirected;1
49;106;undirected;1
72;106;undirected;1
72;106;undirected;1
72;106;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;106;undirected;1
72;571;undirected;1
106;571;undirected;1
72;822;undirected;1
72;436;undirected;1
365;365;undirected;1
365;365;undirected;1
365;365;undirected;1
365;103;undirected;1
365;366;undirected;1
365;686;undirected;1
103;366;undirected;1
103;686;undirected;1
366;686;undirected;1
367;367;undirected;1
367;367;undirected;1
90;90;undirected;1
90;90;undirected;1
90;637;undirected;1
90;637;undirected;1
90;637;undirected;1
368;368;undirected;1
369;369;undirected;1
369;369;undirected;1
91;91;undirected;1
370;370;undirected;1
371;371;undirected;1
372;373;undirected;1
372;374;undirected;1
372;342;undirected;1
372;375;undirected;1
372;376;undirected;1
372;377;undirected;1
372;823;undirected;1
373;374;undirected;1
373;342;undirected;1
373;375;undirected;1
373;376;undirected;1
373;377;undirected;1
373;823;undirected;1
374;342;undirected;1
374;375;undirected;1
374;376;undirected;1
374;377;undirected;1
374;823;undirected;1
342;375;undirected;1
342;376;undirected;1
342;377;undirected;1
342;823;undirected;1
375;376;undirected;1
375;377;undirected;1
375;823;undirected;1
376;377;undirected;1
376;823;undirected;1
377;823;undirected;1
372;342;undirected;1
378;378;undirected;1
378;378;undirected;1
379;113;undirected;1
379;631;undirected;1
380;631;undirected;1
381;381;undirected;1
381;381;undirected;1
381;381;undirected;1
382;824;undirected;1
383;383;undirected;1
383;383;undirected;1
383;383;undirected;1
383;383;undirected;1
383;383;undirected;1
383;16;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;81;undirected;1
81;767;undirected;1
81;83;undirected;1
81;83;undirected;1
81;83;undirected;1
81;825;undirected;1
384;384;undirected;1
384;384;undirected;1
384;384;undirected;1
384;384;undirected;1
384;384;undirected;1
385;385;undirected;1
386;386;undirected;1
387;387;undirected;1
388;16;undirected;1
388;16;undirected;1
388;826;undirected;1
16;826;undirected;1
389;389;undirected;1
390;390;undirected;1
390;390;undirected;1
391;391;undirected;1
392;392;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;393;undirected;1
393;394;undirected;1
393;395;undirected;1
393;396;undirected;1
393;692;undirected;1
394;395;undirected;1
394;396;undirected;1
394;692;undirected;1
395;396;undirected;1
395;692;undirected;1
396;692;undirected;1
397;827;undirected;1
397;827;undirected;1
398;398;undirected;1
398;398;undirected;1
398;828;undirected;1
399;399;undirected;1
400;400;undirected;1
401;401;undirected;1
401;401;undirected;1
124;124;undirected;1
402;402;undirected;1
402;402;undirected;1
403;403;undirected;1
404;404;undirected;1
405;406;undirected;1
406;406;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;19;undirected;1
19;16;undirected;1
19;407;undirected;1
19;71;undirected;1
16;407;undirected;1
16;71;undirected;1
407;71;undirected;1
19;634;undirected;1
408;411;undirected;1
409;596;undirected;1
410;410;undirected;1
410;410;undirected;1
410;410;undirected;1
410;410;undirected;1
410;410;undirected;1
410;411;undirected;1
410;829;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
267;267;undirected;1
411;411;undirected;1
411;411;undirected;1
411;411;undirected;1
411;830;undirected;1
411;831;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;265;undirected;1
265;161;undirected;1
412;412;undirected;1
413;413;undirected;1
413;413;undirected;1
413;413;undirected;1
413;413;undirected;1
413;413;undirected;1
413;413;undirected;1
413;413;undirected;1
413;413;undirected;1
413;832;undirected;1
414;414;undirected;1
415;415;undirected;1
415;415;undirected;1
415;415;undirected;1
154;154;undirected;1
154;154;undirected;1
154;154;undirected;1
154;154;undirected;1
154;154;undirected;1
416;416;undirected;1
417;833;undirected;1
418;834;undirected;1
419;419;undirected;1
420;420;undirected;1
420;420;undirected;1
420;420;undirected;1
420;835;undirected;1
421;421;undirected;1
422;422;undirected;1
423;836;undirected;1
424;694;undirected;1
394;394;undirected;1
394;394;undirected;1
394;394;undirected;1
394;394;undirected;1
394;394;undirected;1
394;394;undirected;1
394;394;undirected;1
425;425;undirected;1
18;18;undirected;1
18;18;undirected;1
18;18;undirected;1
426;426;undirected;1
427;427;undirected;1
427;427;undirected;1
427;427;undirected;1
427;427;undirected;1
427;427;undirected;1
427;427;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;428;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;16;undirected;1
428;407;undirected;1
16;407;undirected;1
429;429;undirected;1
430;430;undirected;1
430;430;undirected;1
431;431;undirected;1
432;432;undirected;1
433;433;undirected;1
434;288;undirected;1
434;435;undirected;1
434;436;undirected;1
434;683;undirected;1
288;435;undirected;1
288;436;undirected;1
288;683;undirected;1
435;436;undirected;1
435;683;undirected;1
436;683;undirected;1
437;437;undirected;1
438;438;undirected;1
439;439;undirected;1
440;551;undirected;1
441;469;undirected;1
442;442;undirected;1
443;443;undirected;1
444;444;undirected;1
445;445;undirected;1
446;446;undirected;1
446;446;undirected;1
447;447;undirected;1
84;84;undirected;1
84;84;undirected;1
84;448;undirected;1
84;825;undirected;1
448;825;undirected;1
449;449;undirected;1
450;688;undirected;1
451;837;undirected;1
452;452;undirected;1
453;453;undirected;1
454;454;undirected;1
454;454;undirected;1
455;838;undirected;1
456;456;undirected;1
457;839;undirected;1
458;103;undirected;1
458;103;undirected;1
459;459;undirected;1
460;460;undirected;1
461;312;undirected;1
42;42;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;269;undirected;1
269;16;undirected;1
269;268;undirected;1
269;840;undirected;1
269;16;undirected;1
462;462;undirected;1
463;463;undirected;1
463;118;undirected;1
464;464;undirected;1
465;465;undirected;1
466;466;undirected;1
466;466;undirected;1
466;466;undirected;1
467;468;undirected;1
467;142;undirected;1
467;113;undirected;1
467;469;undirected;1
467;716;undirected;1
468;142;undirected;1
468;113;undirected;1
468;469;undirected;1
468;716;undirected;1
142;113;undirected;1
142;469;undirected;1
142;716;undirected;1
113;469;undirected;1
113;716;undirected;1
469;716;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;73;undirected;1
73;150;undirected;1
73;288;undirected;1
73;683;undirected;1
150;288;undirected;1
150;683;undirected;1
288;683;undirected;1
73;151;undirected;1
73;470;undirected;1
73;118;undirected;1
151;470;undirected;1
151;118;undirected;1
470;118;undirected;1
73;470;undirected;1
73;118;undirected;1
470;118;undirected;1
73;118;undirected;1
471;471;undirected;1
471;471;undirected;1
472;270;undirected;1
472;270;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;473;undirected;1
473;74;undirected;1
473;74;undirected;1
473;74;undirected;1
473;76;undirected;1
473;585;undirected;1
76;585;undirected;1
474;474;undirected;1
474;474;undirected;1
475;17;undirected;1
270;270;undirected;1
270;270;undirected;1
270;270;undirected;1
270;270;undirected;1
270;16;undirected;1
270;288;undirected;1
270;118;undirected;1
288;118;undirected;1
270;407;undirected;1
270;553;undirected;1
270;553;undirected;1
270;553;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;16;undirected;1
16;268;undirected;1
16;268;undirected;1
16;268;undirected;1
16;268;undirected;1
16;268;undirected;1
16;268;undirected;1
16;268;undirected;1
16;268;undirected;1
